fffffff007bbdaf4	0xd50347df  MSR   	DAIFSet, #7            	X -  (0 0x0)
	_func_fffffff008a51394(ARG0,__ZN21IosaInternalPipeMSR8a10gMetaClassE);
	_func_fffffff00817fff8(__ZN21IosaInternalPipeMSR8a10gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN21IosaInternalPipeMSR8a10gMetaClassE,"IosaInternalPipeMSR8a",__ZN20IosaInternalPipeMSR810gMetaClassE,0x40);
	return(__ZN29M2ScalerSrcDestCfgControlMSR910gMetaClassE);
	_func_fffffff008a5ee70(?,__ZN29M2ScalerSrcDestCfgControlMSR910gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR910gMetaClassE);
	_func_fffffff008a5ee70(ARG0,__ZN29M2ScalerSrcDestCfgControlMSR910gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR910gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN29M2ScalerSrcDestCfgControlMSR910gMetaClassE,"M2ScalerSrcDestCfgControlMSR9",__ZN29M2ScalerSrcDestCfgControlMSR810gMetaClassE,0x130);
	return(__ZN18IosaWdmaControlMSR10gMetaClassE);
	_func_fffffff0081821f4(?,__ZN18IosaWdmaControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN18IosaWdmaControlMSR10gMetaClassE);
	_func_fffffff0081821f4(ARG0,__ZN18IosaWdmaControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN18IosaWdmaControlMSR10gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN18IosaWdmaControlMSR10gMetaClassE,"IosaWdmaControlMSR",__ZN15IosaWdmaControl10gMetaClassE,0x40);
	_func_fffffff00817f720(__ZN18IosaWdmaControlMSR10gMetaClassE);
	return(__ZN23AppleM2ScalerCSCHalMSR910gMetaClassE);
	_func_fffffff008a5b634(?,__ZN23AppleM2ScalerCSCHalMSR910gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR910gMetaClassE);
	_func_fffffff008a5b634(ARG0,__ZN23AppleM2ScalerCSCHalMSR910gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR910gMetaClassE);
	_IOLog("MSR 9 Register Dump\n");
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN23AppleM2ScalerCSCHalMSR910gMetaClassE,"AppleM2ScalerCSCHalMSR9",__ZN23AppleM2ScalerCSCHalMSR810gMetaClassE,0x1c0);
	_IOLog("MSR 10j Register Dump\n");
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeb858,"AppleM2ScalerCSCHalMSR10j",0xfffffff009eebc68,0x1c0);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeb880,"DitherControlMSR8",__ZN17DitherControlMSR710gMetaClassE,0x40);
	return(__ZN19IosaRdmaControlMSR610gMetaClassE);
	_func_fffffff008a5d1e4(?,__ZN19IosaRdmaControlMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN19IosaRdmaControlMSR610gMetaClassE);
	_func_fffffff008a5d1e4(ARG0,__ZN19IosaRdmaControlMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN19IosaRdmaControlMSR610gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN19IosaRdmaControlMSR610gMetaClassE,"IosaRdmaControlMSR6",__ZN18IosaRdmaControlMSR10gMetaClassE,0x40);
	return(__ZN20IosaInternalPipeMSR810gMetaClassE);
	_func_fffffff008a68974(?,__ZN20IosaInternalPipeMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaInternalPipeMSR810gMetaClassE);
	_func_fffffff008a68974(ARG0,__ZN20IosaInternalPipeMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaInternalPipeMSR810gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN20IosaInternalPipeMSR810gMetaClassE,"IosaInternalPipeMSR8",__ZN20IosaInternalPipeMSR710gMetaClassE,0x40);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeb8f8,"M2ScalerSrcDestCfgControlMSR10j",0xfffffff009eedb68,0x130);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeb948,"IosaColorManagerMSR10",__ZN20IosaColorManagerMSR810gMetaClassE,0x1f0);
	return(__ZN19IosaRdmaControlMSR810gMetaClassE);
	_func_fffffff008a51114(?,__ZN19IosaRdmaControlMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN19IosaRdmaControlMSR810gMetaClassE);
	_func_fffffff008a51114(ARG0,__ZN19IosaRdmaControlMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN19IosaRdmaControlMSR810gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN19IosaRdmaControlMSR810gMetaClassE,"IosaRdmaControlMSR8",__ZN19IosaRdmaControlMSR610gMetaClassE,0x40);
	return(__ZN19IosaInternalPipeMSR10gMetaClassE);
	_func_fffffff008a8f4d4(?,__ZN19IosaInternalPipeMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN19IosaInternalPipeMSR10gMetaClassE);
	_func_fffffff008a8f4d4(ARG0,__ZN19IosaInternalPipeMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN19IosaInternalPipeMSR10gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN19IosaInternalPipeMSR10gMetaClassE,"IosaInternalPipeMSR",__ZN16IosaInternalPipe10gMetaClassE,0x48);
	return(__ZN20IosaInternalPipeMSR610gMetaClassE);
	_func_fffffff008a8f4d4(?,__ZN20IosaInternalPipeMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaInternalPipeMSR610gMetaClassE);
	_func_fffffff008a8f4d4(ARG0,__ZN20IosaInternalPipeMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaInternalPipeMSR610gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN20IosaInternalPipeMSR610gMetaClassE,"IosaInternalPipeMSR6",__ZN16IosaInternalPipe10gMetaClassE,0x40);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeb9e8,"M2ScalerCSCColorConversionControlMSR10",__ZN37M2ScalerCSCColorConversionControlMSR810gMetaClassE,0x40);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeba10,"IosaRdmaControlMSR10",__ZN19IosaRdmaControlMSR810gMetaClassE,0x40);
	return(__ZN20IosaColorManagerMSR810gMetaClassE);
	_func_fffffff008a99eb4(ARG0,__ZN20IosaColorManagerMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaColorManagerMSR810gMetaClassE,0 ,0 ,0 );
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN20IosaColorManagerMSR810gMetaClassE,"IosaColorManagerMSR8",__ZN20IosaColorManagerMSR710gMetaClassE,0x1f0);
	return(__ZN37M2ScalerCSCColorConversionControlMSR810gMetaClassE);
	_func_fffffff008a73a8c(?,__ZN37M2ScalerCSCColorConversionControlMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN37M2ScalerCSCColorConversionControlMSR810gMetaClassE);
	_func_fffffff008a73a8c(ARG0,__ZN37M2ScalerCSCColorConversionControlMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN37M2ScalerCSCColorConversionControlMSR810gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN37M2ScalerCSCColorConversionControlMSR810gMetaClassE,"M2ScalerCSCColorConversionControlMSR8",__ZN37M2ScalerCSCColorConversionControlMSR710gMetaClassE,0x40);
	_IOLog("MSR 11 Register Dump\n");
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebab0,"AppleM2ScalerCSCHalMSR11",0xfffffff009eebc68,0x1c0);
	return(__ZN23AppleM2ScalerCSCHalMSR810gMetaClassE);
	_func_fffffff008a698f0(?,__ZN23AppleM2ScalerCSCHalMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR810gMetaClassE);
	_func_fffffff008a698f0(ARG0,__ZN23AppleM2ScalerCSCHalMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR810gMetaClassE);
	_IOLog("MSR 8 (master) Register Dump\n");
	_IOLog("%s MSR Debug status (MSR_CTRL_DBGSTS) error = 0x%x\n");
	_IOLog("%s MSR Interrupt status (MSR_GLBL_IRQSTS) error = 0x%x\n");
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN23AppleM2ScalerCSCHalMSR810gMetaClassE,"AppleM2ScalerCSCHalMSR8",__ZN23AppleM2ScalerCSCHalMSR710gMetaClassE,0x1c0);
	return(__ZN18IosaRdmaControlMSR10gMetaClassE);
	_func_fffffff0081821f4(?,__ZN18IosaRdmaControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN18IosaRdmaControlMSR10gMetaClassE);
	_func_fffffff0081821f4(ARG0,__ZN18IosaRdmaControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN18IosaRdmaControlMSR10gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN18IosaRdmaControlMSR10gMetaClassE,"IosaRdmaControlMSR",__ZN15IosaRdmaControl10gMetaClassE,0x40);
	_func_fffffff00817f720(__ZN18IosaRdmaControlMSR10gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebb50,"IosaPrescalerControlMSR10",0xfffffff009eeb768,0x40);
	return(__ZN26IosaTiledCompressedMemMSR810gMetaClassE);
	_func_fffffff008a9612c(?,__ZN26IosaTiledCompressedMemMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN26IosaTiledCompressedMemMSR810gMetaClassE);
	_func_fffffff008a9612c(ARG0,__ZN26IosaTiledCompressedMemMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN26IosaTiledCompressedMemMSR810gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN26IosaTiledCompressedMemMSR810gMetaClassE,"IosaTiledCompressedMemMSR8",__ZN26IosaTiledCompressedMemMSR710gMetaClassE,0x40);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebba0,"AppleM2ScalerCSCHalMSR13",0xfffffff009eebab0,0x1c0);
	return(__ZN29M2ScalerSrcDestCfgControlMSR810gMetaClassE);
	_func_fffffff008aa2424(?,__ZN29M2ScalerSrcDestCfgControlMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR810gMetaClassE);
	_func_fffffff008aa2424(ARG0,__ZN29M2ScalerSrcDestCfgControlMSR810gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR810gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN29M2ScalerSrcDestCfgControlMSR810gMetaClassE,"M2ScalerSrcDestCfgControlMSR8",__ZN29M2ScalerSrcDestCfgControlMSR710gMetaClassE,0x130);
	return(__ZN20IosaColorManagerMSR410gMetaClassE);
	_func_fffffff008a735b4(?,__ZN20IosaColorManagerMSR410gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaColorManagerMSR410gMetaClassE);
	_func_fffffff008a735b4(ARG0,__ZN20IosaColorManagerMSR410gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaColorManagerMSR410gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN20IosaColorManagerMSR410gMetaClassE,"IosaColorManagerMSR4",__ZN16IosaColorManager10gMetaClassE,0x50);
	return(__ZN23AppleM2ScalerCSCHalMSR210gMetaClassE);
	_func_fffffff008a854dc(?,__ZN23AppleM2ScalerCSCHalMSR210gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR210gMetaClassE);
	_func_fffffff008a854dc(ARG0,__ZN23AppleM2ScalerCSCHalMSR210gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR210gMetaClassE);
	_IOLog("MSR 2 Register Dump\n");
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN23AppleM2ScalerCSCHalMSR210gMetaClassE,"AppleM2ScalerCSCHalMSR2",__ZN22AppleM2ScalerCSCHalMSR10gMetaClassE,0x1c0);
	_IOLog("%s MSR Debug status (MSR_CTRL_DBGSTS) error = 0x%x\n");
	_IOLog("%s MSR Interrupt status (MSR_GLBL_IRQSTS) error = 0x%x\n");
	_IOLog("MSR 10 Register Dump\n");
	_func_fffffff008a99e0c(LocalFrame[-0x78],"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR10.cpp",0x2cc);
	_func_fffffff008a99e0c(LocalFrame[-0x78],"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR10.cpp",0x2d2);
	_func_fffffff008a99e0c(?,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR10.cpp",0x2dd);
	_func_fffffff008a99e0c(?,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR10.cpp",0x2e6);
	_func_fffffff008a99e0c(LocalFrame[-0x78],"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR10.cpp",0x2ff);
	_func_fffffff008a99e0c(LocalFrame[-0x78],"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR10.cpp",0x30c);
	_func_fffffff008a99e0c(LocalFrame[-0x78],"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR10.cpp",0x313);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebc68,"AppleM2ScalerCSCHalMSR10",__ZN23AppleM2ScalerCSCHalMSR810gMetaClassE,0x1c0);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebcc0,"IosaTiledCompressedMemMSR13",__ZN26IosaTiledCompressedMemMSR810gMetaClassE,0x40);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebce8,"IosaRdmaControlMSR11",0xfffffff009eeba10,0x40);
	return(__ZN20IosaInternalPipeMSR710gMetaClassE);
	_func_fffffff008a8f4d4(?,__ZN20IosaInternalPipeMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaInternalPipeMSR710gMetaClassE);
	_func_fffffff008a8f4d4(ARG0,__ZN20IosaInternalPipeMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaInternalPipeMSR710gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN20IosaInternalPipeMSR710gMetaClassE,"IosaInternalPipeMSR7",__ZN16IosaInternalPipe10gMetaClassE,0x40);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebd38,"M2ScalerScalingControlMSR10",__ZN26M2ScalerScalingControlMSR810gMetaClassE,0xa58);
	return(__ZN23AppleM2ScalerCSCHalMSR710gMetaClassE);
	_func_fffffff008a8ebfc(?,__ZN23AppleM2ScalerCSCHalMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR710gMetaClassE);
	_func_fffffff008a8ebfc(ARG0,__ZN23AppleM2ScalerCSCHalMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR710gMetaClassE);
	_IOLog("MSR 7 Register Dump\n");
	_IOLog("%s MSR Debug status (MSR_CTRL_DBGSTS) error = 0x%x\n");
	_IOLog("%s MSR Interrupt status (MSR_GLBL_IRQSTS) error = 0x%x\n");
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN23AppleM2ScalerCSCHalMSR710gMetaClassE,"AppleM2ScalerCSCHalMSR7",__ZN23AppleM2ScalerCSCHalMSR610gMetaClassE,0x1c0);
	return(__ZN29M2ScalerSrcDestCfgControlMSR610gMetaClassE);
	_func_fffffff008a97ea4(?,__ZN29M2ScalerSrcDestCfgControlMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR610gMetaClassE);
	_func_fffffff008a97ea4(ARG0,__ZN29M2ScalerSrcDestCfgControlMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN29M2ScalerSrcDestCfgControlMSR610gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN29M2ScalerSrcDestCfgControlMSR610gMetaClassE,"M2ScalerSrcDestCfgControlMSR6",__ZN29M2ScalerSrcDestCfgControlMSR510gMetaClassE,0x130);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebdd8,"IosaDPEControlMSR14",0xfffffff009eedc58,0x50);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebe28,"MsrAPIODMAMSR10",0xfffffff009eebe00,0x2d8);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eebe50,"IosaWdmaControlMSR10",__ZN18IosaWdmaControlMSR10gMetaClassE,0x40);
	return(__ZN17DitherControlMSR710gMetaClassE);
	_func_fffffff008a8f228(?,__ZN17DitherControlMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN17DitherControlMSR710gMetaClassE);
	_func_fffffff008a8f228(ARG0,__ZN17DitherControlMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN17DitherControlMSR710gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN17DitherControlMSR710gMetaClassE,"DitherControlMSR7",__ZN16DitherControlMSR10gMetaClassE,0x40);
fffffff008a6e45c	0xf940058c  _LDR  	X12, [X12, #8]         	...R12 = *(R12 + 8) = __ZN37M2ScalerCSCColorConversionControlMSR710gMetaClassE
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN16IosaColorManager10gMetaClassE,"IosaColorManagerMSR2",__ZN16IosaColorManager10gMetaClassE,0x48);
	return(__ZN37M2ScalerCSCColorConversionControlMSR710gMetaClassE);
	_func_fffffff008a8f790(?,__ZN37M2ScalerCSCColorConversionControlMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN37M2ScalerCSCColorConversionControlMSR710gMetaClassE);
	_func_fffffff008a8f790(ARG0,__ZN37M2ScalerCSCColorConversionControlMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN37M2ScalerCSCColorConversionControlMSR710gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN37M2ScalerCSCColorConversionControlMSR710gMetaClassE,"M2ScalerCSCColorConversionControlMSR7",__ZN37M2ScalerCSCColorConversionControlMSR410gMetaClassE,0x40);
	return(__ZN20IosaColorManagerMSR910gMetaClassE);
	_func_fffffff008a55808(?,__ZN20IosaColorManagerMSR910gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaColorManagerMSR910gMetaClassE);
	_func_fffffff008a55808(ARG0,__ZN20IosaColorManagerMSR910gMetaClassE);
	_func_fffffff00817fff8(__ZN20IosaColorManagerMSR910gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN20IosaColorManagerMSR910gMetaClassE,"IosaColorManagerMSR9",__ZN20IosaColorManagerMSR810gMetaClassE,0x1f0);
	_IOLog("ERROR: %s, Line=%d: MSR DMA Command resources exhausted.\n");
	_IOLog("%s MSR Driver Waiting for IOSurfaceRoot\n");
	_IOLog("%s, no MSR DRIVER mapper on this platform\n");
	_IOLog("%s: MSR hardware-version value %u in EDT is invalid\n");
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eed908,"IosaColorManagerMSR10j",0xfffffff009eeb948,0x1f0);
	return(__ZN22AppleM2ScalerCSCHalMSR10gMetaClassE);
	_func_fffffff008a6e928(?,__ZN22AppleM2ScalerCSCHalMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN22AppleM2ScalerCSCHalMSR10gMetaClassE);
	_func_fffffff008a6e928(ARG0,__ZN22AppleM2ScalerCSCHalMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN22AppleM2ScalerCSCHalMSR10gMetaClassE);
	_func_fffffff008a6e3a0(0x49,0x2d6,0 ,"virtual void AppleM2ScalerCSCHalMSR::activateMSR_gatedContext(M2ScalerCSCRequest *, bool)");
	_IOLog("%s enableDeviceClock(MSR_FULL_CLOCK_INDEX) failed: 0x%x\n");
	_func_fffffff008a99e0c(0 ,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR.cpp",0xb27);
	_func_fffffff008a99e0c(0 ,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR.cpp",0xc20);
	_IOLog("%s MSR Error Occurred = 0x%x\n");
	_IOLog("%s MSR Debug status (MSR_CTRL_DBGSTS) error = 0x%x\n");
	_IOLog("%s MSR Interrupt status (MSR_GLBL_IRQSTS) error = 0x%x\n");
	_func_fffffff008a99e0c(0 ,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR.cpp",0x1213);
	_func_fffffff008a99e0c(0xe00002c2,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR.cpp",0x1218);
	_func_fffffff008a99e0c(0xe00002c2,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR.cpp",0x1220);
	_func_fffffff008a99e0c(0xe00002c2,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR.cpp",0x1226);
	_IOLog("Alcatraz MSR Register Dump\n");
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN22AppleM2ScalerCSCHalMSR10gMetaClassE,"AppleM2ScalerCSCHalMSR",__ZN19AppleM2ScalerCSCHal10gMetaClassE,0x1c0);
	return(__ZN23AppleM2ScalerCSCHalMSR410gMetaClassE);
	_func_fffffff008a854dc(?,__ZN23AppleM2ScalerCSCHalMSR410gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR410gMetaClassE);
	_func_fffffff008a854dc(ARG0,__ZN23AppleM2ScalerCSCHalMSR410gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR410gMetaClassE);
	_IOLog("MSR 4 Register Dump\n");
	_IOLog("%s MSR4 Debug status (MSR_CTRL_DBGSTS) error = 0x%x\n");
	_IOLog("%s MSR4 Interrupt status (MSR_GLBL_IRQSTS) error = 0x%x\n");
	_func_fffffff008a99e0c(0 ,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR4.cpp",0x13a);
	_func_fffffff008a99e0c(0xe00002c2,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR4.cpp",0x141);
	_func_fffffff008a99e0c(0xe00002c2,"/Library/Caches/com.apple.xbs/Sources/IOSurfaceAccelerator_kexts/IOSurfaceAccelerator-104.1.1/AppleM2ScalerCSCHalMSR4.cpp",0x146);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN23AppleM2ScalerCSCHalMSR410gMetaClassE,"AppleM2ScalerCSCHalMSR4",__ZN22AppleM2ScalerCSCHalMSR10gMetaClassE,0x1c0);
	return(__ZN23AppleM2ScalerCSCHalMSR610gMetaClassE);
	_func_fffffff008a8e00c(?,__ZN23AppleM2ScalerCSCHalMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR610gMetaClassE);
	_func_fffffff008a8e00c(ARG0,__ZN23AppleM2ScalerCSCHalMSR610gMetaClassE);
	_func_fffffff00817fff8(__ZN23AppleM2ScalerCSCHalMSR610gMetaClassE);
	_IOLog("MSR 6 Register Dump\n");
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN23AppleM2ScalerCSCHalMSR610gMetaClassE,"AppleM2ScalerCSCHalMSR6",__ZN23AppleM2ScalerCSCHalMSR410gMetaClassE,0x1c0);
	return(__ZN16DitherControlMSR10gMetaClassE);
	_func_fffffff008a8f010(?,__ZN16DitherControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN16DitherControlMSR10gMetaClassE);
	_func_fffffff008a8f010(ARG0,__ZN16DitherControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN16DitherControlMSR10gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN16DitherControlMSR10gMetaClassE,"DitherControlMSR",__ZN13DitherControl10gMetaClassE,0x40);
	return(__ZN37M2ScalerCSCColorConversionControlMSR410gMetaClassE);
	_func_fffffff008a96630(?,__ZN37M2ScalerCSCColorConversionControlMSR410gMetaClassE);
	_func_fffffff00817fff8(__ZN37M2ScalerCSCColorConversionControlMSR410gMetaClassE);
	_func_fffffff008a96630(ARG0,__ZN37M2ScalerCSCColorConversionControlMSR410gMetaClassE);
	_func_fffffff00817fff8(__ZN37M2ScalerCSCColorConversionControlMSR410gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN37M2ScalerCSCColorConversionControlMSR410gMetaClassE,"M2ScalerCSCColorConversionControlMSR4",__ZN36M2ScalerCSCColorConversionControlMSR10gMetaClassE,0x40);
	return(__ZN26M2ScalerScalingControlMSR710gMetaClassE);
	_func_fffffff008a9403c(?,__ZN26M2ScalerScalingControlMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR710gMetaClassE);
	_func_fffffff008a9403c(ARG0,__ZN26M2ScalerScalingControlMSR710gMetaClassE);
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR710gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN26M2ScalerScalingControlMSR710gMetaClassE,"M2ScalerScalingControlMSR7",__ZN26M2ScalerScalingControlMSR610gMetaClassE,0xa58);
	__ZN11OSMetaClassC2EPKcPKS_j(0xfffffff009eeda78,"IosaInternalPipeMSR10",__ZN20IosaInternalPipeMSR810gMetaClassE,0x40);
	return(__ZN25M2ScalerScalingControlMSR10gMetaClassE);
	_func_fffffff008a8297c(?,__ZN25M2ScalerScalingControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN25M2ScalerScalingControlMSR10gMetaClassE);
	_func_fffffff008a8297c(ARG0,__ZN25M2ScalerScalingControlMSR10gMetaClassE);
	_func_fffffff00817fff8(__ZN25M2ScalerScalingControlMSR10gMetaClassE);
	__ZN11OSMetaClassC2EPKcPKS_j(__ZN25M2ScalerScalingControlMSR10gMetaClassE,"M2ScalerScalingControlMSR",__ZN22M2ScalerScalingControl10gMetaClassE,0xa58);
	return(__ZN26M2ScalerScalingControlMSR410gMetaClassE);
	_func_fffffff008a90380(?,__ZN26M2ScalerScalingControlMSR410gMetaClassE);
	_func_fffffff00817fff8(__ZN26M2ScalerScalingControlMSR410gMetaClassE);
	_func_fffffff008a90380(ARG0,__ZN26M2ScalerScalingControlMSR410gMetaClassE);
